Time_s,Inference_Only
23.003,2.0228667485815404
23.008,0.6675239905721879
23.011,-0.06512071845186096
23.016,1.921520657978558
23.02,2.066753457167847
23.025,2.56951191874504
23.028,2.523193728757161
23.031,4.376437441125336
23.035,0.41033179383412577
23.04,2.919595810908823
23.044,1.505458090114585
23.05,2.073244940591427
23.052,1.9173928342300175
23.056,2.4524664759358195
23.06,2.3427428339710414
23.064,2.169583727175264
23.068,1.5683329138887174
23.072,0.8339289867073392
23.076,1.2396570786514225
23.082,1.783561492454508
23.086,2.3705494631613497
23.09,2.389106821925184
23.094,2.595003670288315
23.098,2.015948746955148
23.101,0.09781662331985075
23.107,0.40864267213556005
23.111,2.1348906465747657
23.117,2.399890619367556
23.119,2.5660765381667394
23.122,2.5978483552466938
23.127,1.4799783191380746
23.132,3.333087603112672
23.135,1.0886104587104484
23.14,1.6198613150123071
23.144,1.964440320894591
23.148,2.2460450750050875
23.152,2.405158729657799
23.156,2.058847411008319
23.16,1.7459180304004813
23.166,1.2384581473890552
23.168,1.136181954150132
23.172,1.5654833573339708
23.177,2.188004164319797
23.18,1.520690046996863
23.185,1.4384383268667391
23.189,2.1060013706390994
23.194,1.2397604586990623
23.197,0.4338810670071922
23.203,3.496211659882186
23.205,2.2772598638670356
23.209,2.8040221345576497
23.215,2.7232104740816045
23.219,2.0181059841215157
23.223,1.7891523711732522
23.227,1.1871786166950828
23.235,1.065690874663308
23.24,1.486946363477541
23.244,2.237879366695994
23.248,2.358913309124946
23.253,2.119132565915956
23.256,1.8978128671748622
23.26,0.5130749112729234
23.263,0.6092765605136812
23.267,1.8718134669325943
23.273,2.124786496460659
23.275,2.19232599947983
23.28,1.9178333226023891
23.285,1.8765639126212363
23.288,3.08193752621565
23.292,1.6967028941239448
23.3,1.054389553027792
23.306,1.6691927119721148
23.309,2.18143319917506
23.313,2.130305067465326
23.318,2.0480314643990214
23.322,2.0000542187914596
23.327,1.3492525097679682
23.331,0.9224403732127806
23.335,1.212626036902532
23.339,1.7162463728973556
23.343,2.2798321494604936
23.347,2.244565227543326
23.352,1.635339381048254
23.355,0.4512797527728125
23.361,0.4602529997245899
23.363,1.080214269863264
23.368,1.6200378812018874
23.373,2.482655780022912
23.376,2.7526296032214876
23.38,1.9208844381760937
23.383,3.8242796818671656
23.389,2.035163478471139
23.392,1.6161186446540317
23.398,0.8632819772540632
23.4,1.8725322540778748
23.408,1.8165348076682633
23.413,2.143464996349104
23.417,2.0007066796532627
23.421,1.7988850181463665
23.425,1.5120058139460415
23.43,1.152891243019325
23.434,1.7176980532863881
23.438,2.2195055447638317
23.443,1.5274923628241552
23.447,0.9591841751421737
23.45,1.1421028476136317
23.454,1.8291425466235456
23.458,1.5038530083875452
23.463,1.748444284301038
23.466,1.5544268920450666
23.471,3.054638998737067
23.475,1.0321811883817285
23.478,3.7302037620839004
23.484,2.108697133530604
23.492,1.4098118879645183
23.496,1.1639610277022152
23.504,1.4975010402418985
23.508,1.7995191918855014
23.511,2.0318679294470483
23.519,2.3275000148092357
23.525,2.460245703264426
23.529,1.897690906518886
23.532,1.3232152437238707
23.535,1.0956895641373539
23.539,0.4898943565082652
23.544,0.3084844308352408
23.548,3.006896908378888
23.552,2.4914150185211024
23.556,2.610113114839924
23.559,1.2041252830381737
23.564,2.5607982337286908
23.569,0.30450585119425444
23.572,3.3209406371030408
23.58,2.3914405502058647
23.584,2.448485527495982
23.591,2.295794313750549
23.593,1.7903528101301265
23.598,0.9654238093882652
23.601,0.9175461975425794
23.606,1.4414053190109275
23.61,2.114672532309128
23.614,2.425370801282511
23.618,2.2752793762558023
23.622,2.3548369045220268
23.626,1.6053072357610585
23.629,0.2660028551723084
23.634,-0.03170076788624332
23.638,0.9892509417167932
23.643,2.398481623294812
23.645,2.3512778544314177
23.65,3.0373124019867683
23.654,3.4866803524411325
23.658,0.17076117050452577
23.663,2.8088691034389637
23.666,1.6380375010260386
23.671,2.316557927163902
23.677,2.598069790194563
23.679,2.374055023853475
23.683,2.4369823163019535
23.687,1.1624372348607235
23.691,1.0031410841435404
23.694,1.2359928273946181
23.7,1.9125955144694098
23.704,2.3529168494067085
23.706,2.369877519681868
23.712,2.4648869886180838
23.716,1.078531852450742
23.719,0.8083586533693747
23.722,0.5574766496868238
23.726,0.8984389856167603
23.732,2.335825086723663
23.735,2.9122068492118878
23.739,2.6141252996673408
23.744,2.018360923373015
23.747,2.7468892622575556
23.751,-0.12205611439547326
23.756,3.462166643128533
23.759,2.113684044428781
23.765,2.920681056710751
23.769,2.578646560678818
23.772,1.7163240460930345
23.776,0.7613665198719595
23.781,0.9093379508909338
23.784,1.4734588382616312
23.789,1.8612831577255289
23.793,2.304325977303396
23.797,2.2755187408455497
23.802,2.2971484441945433
23.805,1.518489592043088
23.811,0.8893450553015434
23.814,0.8382065621680734
23.818,0.17026970693485755
23.823,1.1310998554927614
23.827,2.5143801227944897
23.831,2.5745479648249243
23.834,2.2758570957209616
23.838,1.4147666976557014
23.843,1.7901197752587832
23.846,1.7993793678351073
23.851,3.2008322264007107
23.857,2.153969390869844
23.859,2.241593109141784
23.863,2.505768103952894
23.867,1.616249546991316
23.871,0.9756946692695143
23.875,1.1843089728278162
23.88,1.6829843546085757
23.884,1.6964571126640249
23.888,2.271357515233993
23.892,2.5689343126192865
23.896,2.0927481124181844
23.901,1.3014364532824718
23.904,0.5679213674058303
23.908,0.04468759882873563
23.913,0.9652153501184593
23.917,1.8122513969469471
23.921,3.357997866062749
23.925,2.5204680570340603
23.93,4.424565687325275
23.933,0.1028981457204976
23.938,2.8278907878281556
23.941,1.9505374144469463
23.945,1.4460805084068502
23.949,1.9320095386262328
23.953,2.5349233186809395
23.957,2.0028099615930004
23.963,1.4460808286435656
23.967,1.3563136359761883
23.97,1.2565165846469046
23.975,1.946240350000687
23.979,2.2059434227695767
23.984,2.3452022581204672
23.988,2.364816859907559
23.992,1.702891840503046
23.996,1.1922991849159512
24.0,1.296327697902087
24.003,1.0347637992068632
24.008,1.086367761807392
24.011,2.0842856637382194
24.016,2.6409229540304437
24.021,2.684073708088668
24.025,1.3952801518046574
24.028,2.9569622487470832
24.033,0.27962471152615187
24.036,3.7037760328682228
24.041,2.0862878217532557
24.047,2.733494449120783
24.049,2.303782727517067
24.053,1.80030135400371
24.057,1.2065781111249514
24.061,1.1895636862438694
24.065,1.6526992649741015
24.071,1.9700626107914037
24.073,2.266206903637598
24.079,2.408954503688951
24.084,2.169803188546993
24.088,1.4380565972980133
24.091,0.8108453736486734
24.096,0.2681128885116051
24.099,1.0567146482753453
24.106,2.0582093276281164
24.108,2.686183471200218
24.112,4.732676556914766
24.117,1.3623682393083323
24.121,3.1973949435309788
24.124,1.3159089667912136
24.129,1.1951169928044396
24.132,1.8028094786810627
24.136,1.977635451913955
24.14,2.3192034455021093
24.146,2.046303987752337
24.15,1.670877233951658
24.154,1.4561231973759057
24.157,1.2510671762620165
24.162,1.6546453826917271
24.167,0.8946159587466957
24.171,2.0606778770015954
24.174,2.6403020624303566
24.179,2.287224705860451
24.183,1.2633016076044878
24.186,0.9418793960151062
24.19,0.7327119193768423
24.195,3.3741644901502883
24.199,2.4300337951574624
24.203,2.8411388119593037
24.208,2.3013200187091347
24.216,1.8107937085542165
24.219,0.951274293537133
24.224,0.9934905872167663
24.227,1.4103865036041165
24.233,2.320468620380475
24.237,2.440119670682407
24.241,2.6396037957087755
24.244,2.226177816960278
24.248,0.7801021315252665
24.252,-0.256403292971326
24.255,0.44535410729898484
24.261,1.897714499770677
24.264,2.576614872218352
24.271,4.954598365980562
24.273,2.2525842799141063
24.277,3.440835621454176
24.282,0.9593222847877669
24.286,0.23203943265310478
24.291,1.4057551551898388
24.295,0.9471306235429107
24.299,0.654816448301363
24.308,0.4907733749955878
24.31,0.15216912345796718
24.314,-0.44695121251265757
24.319,-0.9061992270687389
24.322,-0.6338747235697766
24.326,-0.4556435584528402
24.332,0.6883976717501952
24.335,0.3501020318863808
24.343,0.19833485632272696
24.348,-0.7036572900099514
24.351,-1.0620924199075357
24.355,-0.920354217879733
24.36,0.11334660499005444
24.364,1.8003733562584512
24.367,1.2615211068847527
24.371,3.526873968879715
24.377,0.9233717365468874
24.379,-0.02734604801511864
24.387,-1.1495250063806788
24.389,-0.9323328232039523
24.394,0.33237256344295396
24.398,2.021435437669732
24.402,2.44948807848302
24.406,2.527149950823908
24.409,1.7021192175955373
24.417,0.9178275309692623
24.421,1.3170066347470621
24.425,1.8401490871224455
24.433,2.3244244705876356
24.438,2.0755709233009707
24.441,1.53759413193817
24.446,1.2094402674382971
24.452,0.4056734027550464
24.454,1.167114447736413
24.458,1.8120306076927788
24.464,2.2231706758064593
24.467,2.100546085009499
24.47,3.2225229275758642
24.474,1.9425589222691961
24.478,2.776780699762201
24.485,0.9703122764038232
24.492,1.4740468877503057
24.494,1.8783943661935396
24.496,2.125631013868599
24.499,2.2966624146425834
24.504,2.221212990495789
24.507,1.9353899719619019
24.512,0.7148381714992613
24.516,1.0031237995144
24.522,1.7455229872129356
24.524,2.0484319598987133
24.532,1.522969760762774
24.533,0.7963882325674483
24.536,1.2060018756606499
24.542,0.6225510023947844
24.546,0.5523865680795907
24.55,3.779127739596613
24.553,3.079700669522706
24.56,3.694012778504428
24.562,1.9732559875470161
24.565,1.3977527954449354
24.57,1.0388974876136894
24.574,0.6926861155520063
24.578,1.3212716824576933
24.582,1.8387153672934922
24.586,1.8829943036286383
24.59,2.522688681985053
24.594,2.3005832460977116
24.598,1.5287278476230695
24.602,-0.6358337240968153
24.606,-0.9756267418143274
24.611,0.08219702871750201
24.614,0.5197801131647859
24.619,0.78301754314022
24.622,0.3953929005926442
24.626,-0.07332961814229577
24.63,-0.5445567043024608
24.635,-0.6201467596536583
24.64,0.16243323041726665
24.644,1.1549467933311472
24.648,3.640229050066171
24.652,1.1231922429010401
24.656,0.9108042552018283
24.659,0.07951674011112742
24.664,-1.240731756699006
24.668,-0.5842342324862582
24.672,0.18891977831555007
24.676,0.7255456191321557
24.684,0.7401442278534094
24.688,0.9707145788069695
24.692,0.4474281221434988
24.697,0.06882029379517451
24.704,1.1750943657200477
24.708,1.5410731670735824
24.712,2.080814738939297
24.716,2.2722573784652593
24.721,1.6139050192658897
24.725,1.3646688284091133
24.728,0.9078952113777246
24.734,0.5214790653793226
24.739,1.5720134137160136
24.742,2.038021551491804
24.746,2.820247109090844
24.749,4.740625667537458
24.753,1.2725589657159553
24.758,3.6619373229629426
24.764,1.4119870737493754
24.766,1.16682393168084
24.77,1.375008851574255
24.774,1.9060018683475901
24.778,2.4294949939968573
24.782,2.3392045797907475
24.787,2.25069226011282
24.79,1.7857097379821791
24.795,1.1309436466128382
24.8,1.0727459194138946
24.804,1.6571402446219965
24.806,2.229057605012968
24.81,2.258118690483125
24.813,1.6149671512645005
24.817,0.5816924532767183
24.822,0.4863798053057993
24.826,1.2762836351473492
24.83,1.8012387120378985
24.833,2.2410900415673662
24.838,2.421410996002846
24.841,2.2345954369082963
24.846,3.4146405412713015
24.85,2.0410055868320027
24.854,0.5035584270026421
24.858,1.3072511729359997
24.862,1.790750603626421
24.867,1.7947523635805886
24.87,2.0843946293458218
24.875,2.2384791327632194
24.878,1.6653018081128654
24.883,1.2098833628090402
24.887,1.259804457467423
24.891,1.5974558061077042
24.895,2.0138060734737153
24.9,2.2186606306534764
24.904,1.0063210420747675
24.907,1.289599610661802
24.912,1.648069127892946
24.916,1.2204334234063134
24.919,3.080818644648132
24.924,2.523547676987156
24.928,3.4898786279418057
24.931,2.4701256811962846
24.937,1.4577732024162104
24.939,1.6784973167017228
24.944,1.2785234085148787
24.948,1.14731425480654
24.952,1.5275711555365934
24.958,2.2890879689050405
24.962,2.566632705341554
24.966,2.4197474283690164
24.969,1.8468225740696704
24.974,0.6880502399756092
24.979,0.10052583159037631
24.985,1.600235916427473
24.987,1.9352872939486994
24.992,2.699968502891696
24.996,2.6788352185314332
24.999,3.157307894787791
25.004,1.9993233167964406
25.008,1.9129372708047763
25.012,0.9072140231100168
25.016,1.9362308673896846
25.02,2.3654176724905702
25.026,2.5824215971406064
25.028,2.589157290830147
25.034,2.0277031291723833
25.038,1.3319231421487956
25.042,0.8862069457480066
25.046,1.8100284837551674
25.05,2.217565721354481
25.054,2.4358751936193093
25.059,2.815538959647913
25.064,1.2895067684079224
25.067,0.8153212882156167
25.074,0.7546538252230652
25.076,1.5435060594210128
25.08,4.202839820248869
25.084,3.0386226930287634
25.089,4.25503753991608
25.091,2.5538897336812965
25.096,1.6530236901820237
25.101,0.812269706733959
25.104,0.5879189947784464
25.109,1.0088274369817567
25.113,2.1086558933667727
25.118,2.295031382296132
25.12,2.36643273517604
25.124,2.39094757580466
25.128,1.2906185858610035
25.133,0.8170712284766015
25.137,0.14283767936566516
25.142,1.5171897165718202
25.146,2.5203391532430652
25.15,2.509194527587849
25.154,2.166921587051283
25.157,2.0892125314502463
25.162,0.470647500373774
25.165,2.597075087446706
25.171,1.4616250799735093
25.174,2.481008536663579
25.178,2.8765240697459253
25.182,2.533565399930449
25.187,1.9497995724517252
25.19,1.512750973818509
25.195,0.7358803232549151
25.199,1.0452033174459192
25.204,2.11436156940315
25.208,2.477405319495957
25.212,2.4452566476575393
25.216,2.3785611130784434
25.219,1.3319796943760491
25.224,-0.674009370373903
25.227,0.21920683423165066
25.231,1.541727840395299
25.237,2.3694979897471473
25.241,2.433598593460275
25.244,5.322780039208398
25.249,1.238425813925077
25.252,2.72119513256881
25.257,0.8073840389271245
25.261,1.2493010392708852
25.268,2.167863439348744
25.272,2.3880839664654903
25.276,2.62410742350567
25.28,2.345161415001004
25.284,0.8833347659570903
25.288,0.8544380906312954
25.293,0.2936268489342879
25.297,2.308397557997012
25.302,2.676503323694257
25.306,2.155283586505735
25.309,2.0691278257624477
25.313,1.193423985847799
25.317,0.8795376012975096
25.322,1.4532072592501502
25.328,2.8160901972788968
25.33,2.2285520143409587
25.335,2.5773925745567188
25.339,2.358828367658192
25.343,2.174986292651306
25.347,1.2749512829534515
25.351,0.8162920660156416
25.357,1.514313493949314
25.359,2.083567678307586
25.363,2.442664534214657
25.369,2.2014745303404877
25.371,2.408363651420026
25.376,1.7403713529586335
25.379,0.280255485801141
25.383,0.22995486209980776
25.388,0.7741646653197249
25.393,2.4356567453285187
25.397,2.4281836246087813
25.4,3.0602228310097175
25.404,4.701335314374649
25.408,0.04000207883634577
25.413,2.5608470267061625
25.416,1.359147782169413
25.424,2.2003778372146563
25.433,2.0854272936136313
25.436,2.421466285016457
25.439,2.078793698833666
25.444,1.2467506509158985
25.448,0.9331494373986589
25.452,1.2000422991106001
25.456,1.8769368046352408
25.46,2.3362836346462528
25.463,2.277261818743936
25.471,1.7218272988548255
25.475,0.3814030610603356
25.478,0.725324561208029
25.483,1.0481320174627209
25.489,2.001216577128142
25.491,2.102650063471758
25.495,2.471365497782311
25.5,1.7954542764250387
25.505,3.530086078824914
25.508,1.8607246770404027
25.516,0.9008735343335355
25.519,1.2602825914846072
25.524,1.7033659067254932
25.528,1.8719728358680139
25.532,2.0483283309159472
25.537,2.1219033434034285
25.542,1.79968612837432
25.546,1.1987985633132414
25.55,1.263449302599291
25.554,1.729999186323603
25.558,1.9427815319931798
25.563,1.6597288206146001
25.566,1.3013039501262336
25.572,1.2458810142619714
25.574,2.0392765071828
25.578,1.0727035156147195
25.583,1.35903717287749
25.586,3.6601024523043275
25.591,1.9090913600117405
25.594,3.5506487783149976
25.599,2.0218763240192232
25.602,1.5699837419170306
25.61,-0.38270260594268724
25.615,-0.4183045544569861
25.62,0.05573323771543137
25.624,0.683684823750093
25.628,0.7993511222053633
25.632,0.8779057934444454
25.634,0.6450658816140886
25.638,0.14428822063937918
25.642,-0.564235753924395
25.646,0.10808458050418501
25.65,0.5994481744806719
25.656,0.6665594555100958
25.66,0.6105513953136201
25.663,-0.016782360410418473
25.669,0.15644316254518387
25.672,-0.2397217872504971
25.675,0.1499658541153055
25.68,0.181909205973803
25.683,0.44553275551596716
25.689,0.5258602378885193
25.694,0.9419580929034912
25.697,0.5150174115855632
25.701,0.7537672179130794
25.706,2.1955490182224535
25.71,5.376934225912229
25.714,2.862834156743394
25.72,2.5654333951865422
25.723,1.4968456197348403
25.726,1.491107225071401
25.734,0.9263571574363318
25.737,0.9227923568225576
25.739,2.0047009187614773
25.743,2.0400594326257493
25.748,1.9514803822963143
25.752,2.4109018863095217
25.756,2.4915553578639695
25.762,1.5846198128141453
25.766,1.356917356509328
25.77,1.4083711503453307
25.773,1.9445298735897878
25.777,1.2492982743197172
25.78,1.4341827082347822
25.786,1.7939035042186426
25.789,2.5084256578790756
25.792,2.161037367536977
25.797,1.5731796086876795
25.801,3.4108716282307556
25.805,2.8550458912790226
25.81,2.0588316079603945
25.814,1.708230728891508
25.818,1.8872991920125801
25.821,1.358046037428362
25.826,0.9625980687145157
25.831,1.1998508669637422
25.833,1.8263367474771859
25.837,2.2365506957275
25.846,2.0215768845069855
25.849,2.1713117868116885
25.854,0.9063166318634912
25.859,1.2163068027986865
25.862,1.3233113800741885
25.866,1.4453364508641977
25.87,1.9290854069398993
25.875,2.2293147539940934
25.878,1.5848136954358991
25.883,3.7767486498473564
25.888,2.1374013966996546
25.892,1.20989979970933
25.898,1.266008552463024
25.9,1.8016368007926675
25.903,2.0456917468822082
25.908,2.023963290046958
25.913,2.0544725030974798
25.917,1.7888234000010512
25.921,1.1834201817845758
25.925,1.1976152883428242
25.931,1.7976775555490567
25.933,1.973007969281504
25.937,2.2351476676886857
25.942,1.6335994711830755
25.947,0.7891206444024483
25.952,0.5503152550409016
25.957,1.0570948510413478
25.959,1.6308827493803477
25.963,2.7974929448033645
25.966,4.127945127607653
25.97,1.5119238715453012
25.975,3.6323370921863383
25.98,1.1726918929536057
25.984,1.0218272761332985
25.992,1.5777228739210134
25.996,2.1616886322390343
26.0,2.0119668910933184
26.004,2.1891614759549616
26.008,2.004906524639695
26.014,1.8147289425016693
26.018,1.5256596602511427
26.022,1.3294316834195863
26.026,1.7760906897508457
26.03,1.46848813798282
26.034,0.7653066500142587
26.037,1.1971946252627461
26.043,1.951614668058654
26.045,1.826423923829421
26.049,4.226774129559825
26.054,1.0788015457294318
26.058,3.969677709210618
26.062,2.5940914201356726
26.067,1.5292694614385924
26.07,2.0001585255249816
26.074,1.407006023633787
26.078,1.21861413393031
26.084,1.2666668174690319
26.088,1.684791988790539
26.092,2.1952644276394353
26.096,1.9768431265864446
26.1,2.044449907997175
26.104,1.767481383073867
26.108,1.4903745147410428
26.112,1.0665978196145014
26.117,1.0848865687559046
26.12,2.0487886468553693
26.125,1.7413461336094813
26.128,1.5509667121555677
26.132,2.1554037674576167
26.137,3.5936944634397436
26.14,0.8819608665833956
26.145,3.912701196728424
26.15,2.0309052244136074
26.153,2.118857167702004
26.157,1.7315844028084046
26.161,2.064253111985181
26.165,2.0319599371006927
26.169,1.0780934953995374
26.174,1.101559097951359
26.178,1.494405038621709
26.182,2.0376958001770147
26.186,2.496398238873101
26.191,2.2287709515883782
26.194,2.216297512026987
26.199,1.3392391411442661
26.203,1.3488186701839853
26.206,1.3539562601871724
26.209,1.5182931546424152
26.214,1.7643961842793479
26.22,2.058560947826119
26.223,2.1574581571198195
26.226,1.9881895858946566
26.23,1.773703216297755
26.234,2.487203903563607
26.239,1.8909437505375255
26.243,1.8946153878178875
26.247,2.0287046173874113
26.252,1.8224942925461884
26.255,2.1573397513738635
26.26,1.5191715361762794
26.264,1.321860161605671
26.268,1.252368776712463
26.273,1.9064706514261065
26.277,2.24914436331214
26.281,2.2266447757305463
26.285,2.0648098944694455
26.29,1.0083250285706344
26.293,0.1568307948642218
26.299,1.357369537348153
26.304,1.6246580224790383
26.306,2.187749616636542
26.31,3.0115038253343274
26.314,2.0047903901690494
26.319,3.7612247992966297
26.322,1.8694882024786459
26.327,1.132456459913553
26.33,1.098665323527519
26.335,1.641353807244049
26.339,2.243759955879952
26.343,2.3302799102339
26.346,2.0868639589802718
26.35,1.8342368415691643
26.355,1.1659214859547093
26.359,1.1142532199108022
26.363,1.4162352828635827
26.367,1.9525062188972662
26.371,2.3498773104647226
26.375,2.003355247726032
26.379,1.345547274745265
26.383,0.4994208134386158
26.387,0.25495955667755776
26.391,1.5508900515438668
26.396,1.8639326842690078
26.4,2.565428500876807
26.403,4.345025943288812
26.408,1.349503577508758
26.411,3.7354661225203936
26.419,1.7072210071310239
26.421,1.2142954973058373
26.423,1.535212294244288
26.427,1.9536832202245855
26.433,2.1994857521438558
26.437,2.4191567762034762
26.44,1.833595215329479
26.445,2.0050897236314795
26.449,1.2964704359047712
26.454,1.3891004678843313
26.461,1.3386196769595902
26.466,1.662232770720565
26.469,0.91842216671101
26.474,1.2715977376822245
26.48,2.149716445982709
26.482,2.1720425707507114
26.487,1.289694018091586
26.491,2.2958329607951375
26.494,2.9099176865572933
26.499,3.1882277312277654
26.503,2.0593458703867964
26.506,1.9867780035286926
26.511,1.682434861987677
26.515,1.489485971239187
26.52,1.1598872547895667
26.524,1.7381653250323215
26.528,2.199882676823427
26.531,2.1896207504537815
26.534,2.0763534770341026
26.539,1.9384918753469504
26.543,1.6886208989813576
26.547,1.5440227843376881
26.552,1.328609708518905
26.557,1.379797352183103
26.561,1.6488558774458668
26.564,2.480096505741057
26.569,3.193681880688975
26.574,1.2243810034144071
26.579,3.684472272118075
26.583,1.2511516717320408
26.585,1.9968972958543798
26.589,1.9558174354926536
26.594,2.063736737842059
26.597,1.96911428321082
26.6,2.0087080575317455
26.605,1.605509617899426
26.613,1.0541319798124738
26.617,1.4235107787868637
26.621,1.86971709809501
26.626,1.2980195682629585
26.631,1.0407330940071522
26.634,1.2115267817392605
26.639,2.371223331431266
26.647,1.5643806862979153
26.652,0.6752236195111809
26.655,2.8918254825582084
26.659,1.509429344688153
26.664,3.6279623777403613
26.671,2.2790218752796303
26.673,2.3565671707681908
26.677,1.9364609263870753
26.681,1.0207830724410458
26.685,1.3390152264625508
26.688,1.4037068846121632
26.693,1.7003315428482977
26.697,2.2003409037861563
26.701,2.462658037609386
26.705,2.284704549082756
26.709,1.8668600146893413
26.713,1.0863631891317507
26.717,1.3880268396703253
26.722,1.4660573306974012
26.726,1.0279378998178466
26.729,1.182837367209339
26.734,2.928586614665251
26.738,2.2139740023834267
26.742,1.5480060686005483
26.745,0.8779972460002794
26.748,2.4634693543192077
26.752,1.771237107699223
26.757,3.5090712077573816
26.762,2.4676904920071063
26.764,2.2807258109628394
26.771,1.4392750750580907
26.773,0.8234878457046264
26.776,1.1093968156041507
26.781,1.7882104851199174
26.784,1.9447218109362994
26.789,2.1313317064088406
26.793,2.369204178056237
26.797,1.9914083675505507
26.801,1.3236290883349637
26.805,0.6921765907637187
26.809,0.9558837548727301
26.813,1.064721429695723
26.818,1.5244662712280177
26.823,2.5607769264051754
26.827,2.3535125303467503
26.831,2.9511112737058616
26.834,2.1459285174401908
26.839,2.709093778852961
26.842,1.9172383790274088
26.846,1.8327303069580356
26.856,2.383919630262082
26.86,2.5330067666430844
26.864,1.9642279303395913
26.869,1.357834702501509
26.873,0.900776675741068
26.876,0.7089542252224561
26.881,0.6757706829351924
26.885,1.3048108164351961
26.89,2.439688687410866
26.897,2.2945105174568594
26.899,1.790681943683313
26.902,1.7090144588799872
26.906,0.9433707682049892
26.911,3.5108251056160404
26.915,2.541264022405144
26.922,2.283122317985933
26.924,2.2616304514095598
26.93,2.192161710491673
26.932,1.084195543556688
26.936,1.104518439324325
26.939,1.4363825197159557
26.944,1.9314106897424486
26.947,1.9835009373133872
26.953,2.3556218656591428
26.958,2.3127751909736203
26.96,1.6819154374457694
26.965,0.96252695508388
26.969,0.7609055699178917
26.972,0.8694385440951988
26.977,1.2496154352891398
26.983,2.4686958898726026
26.985,3.056253557501083
26.99,2.384341048744288
26.993,3.276428567541613
26.998,1.1014024401770817
27.001,2.798534859100772
27.006,1.923872838627482
27.009,1.9677925578008466
27.013,2.3492197976871836
27.017,2.4904701804639116
27.023,0.04930807322142439
27.025,-0.3788056595631124
27.03,-0.17201103444645227
27.034,-0.04228742422419307
27.037,0.29127128217370624
27.044,0.5235309404350077
27.046,0.9537685297362808
27.051,0.2642340699943766
27.054,-0.24738753574671524
27.059,-0.763542023861989
27.062,-0.6887338234668952
27.066,-0.19042438440962828
27.07,0.35141889798729675
27.075,0.7185994684772523
27.079,0.7741057295740155
27.083,3.1009877082896606
27.088,-0.5703517572232748
27.092,2.6159235583940736
27.096,0.14447569696674112
27.1,0.5391606340945678
27.105,0.03328181821387988
27.109,0.5274908161177536
27.116,0.28399136598121233
27.118,-0.3774237662468334
27.123,-0.5126408350117151
27.125,1.2179312977545953
27.128,1.725736317174679
27.133,1.9366198073689342
27.137,1.659122663525121
27.141,2.185981553339151
27.147,1.6506783660804567
27.149,0.8558099702551845
27.153,1.0812970354019642
27.157,0.9802957524116618
27.161,0.8308569564817025
27.165,0.7956390339940325
27.17,1.9850005948624796
27.172,2.141957411665268
27.179,1.551130019118924
27.181,1.4494831056357098
27.184,2.2286565753603202
27.188,0.9174558812759948
27.193,3.8616117121705598
27.197,2.1956758481136136
27.203,2.892739482811513
27.208,1.773919092609912
27.21,0.8974160155596334
27.214,1.1885599254215151
27.217,1.6763546705424934
27.222,1.7905375341834096
27.225,2.048828305750444
27.229,2.2360687171143336
27.233,2.134490402939658
27.237,1.6384082629351653
27.241,1.0332639808509754
27.246,1.5547136108371502
27.249,1.4112083668307798
27.253,0.7848529150503794
27.259,1.235580446499693
27.261,2.436100048411711
27.265,2.0622015625284806
27.271,1.4136420806545624
27.274,1.176640302621018
27.277,2.967275280935275
27.281,1.3035141496864102
27.286,3.663661602069357
27.291,2.260969878491204
27.293,2.2190527495245114
27.297,1.585749167822473
27.303,1.0461266273570233
27.306,1.4367984851470794
27.309,1.8954993107844347
27.314,2.033663121148123
27.318,1.9522430829183377
27.322,2.3203850703736624
27.329,1.9886197498875195
27.331,0.8313426547251384
27.334,0.9173661886526236
27.339,0.861260337989719
27.344,1.1794427676507229
27.347,1.63094642171166
27.351,2.143708431908873
27.357,2.2040292251572486
27.36,3.00200645788734
27.363,1.561674801368631
27.368,3.2988285326121725
27.372,2.1078485076996065
27.376,1.5869225492961316
27.38,1.7913123547700716
27.384,1.7845024730533559
27.391,1.0339931446474422
27.393,1.2659069273266592
27.397,1.9348089012858192
27.401,2.015486559687619
27.405,1.9720791010462797
27.409,2.0383027012453314
27.413,1.1493789396862706
27.417,0.9394994458908785
27.422,1.594781891994276
27.425,1.670715985189354
27.43,1.555108710802417
27.434,1.895111006224679
27.439,2.849149183638419
27.442,0.08580409184892623
27.447,3.9800493548682017
27.452,1.8998078346614928
27.454,2.540278182023375
27.46,2.6566729059145615
27.463,1.947026108908672
27.466,2.1117358407688807
27.471,1.060313318305159
27.475,0.8251508165547259
27.479,1.3372724951829689
27.483,2.00783611035603
27.487,2.355304711189186
27.492,2.459260311653232
27.495,2.050523119877875
27.498,1.533752700221779
27.502,-0.2487033637687741
27.507,0.856467094624743
27.511,2.202296041705038
27.515,2.4371377582698757
27.519,1.9435000630066162
27.522,0.8248973522889322
27.527,1.8934789546214685
27.53,0.4674963841864086
27.535,0.7601816856772698
27.54,0.25294791457797405
27.544,0.4418113328271627
27.549,0.62006458223905
27.552,0.8072505019787517
27.556,0.650921808498198
27.561,0.03365255642584053
27.564,-0.6784648776715345
27.568,-0.666547119542535
27.572,0.11546573968970097
27.576,0.626940217408269
27.582,0.783072149846257
27.586,0.844263435067929
27.59,0.607113123473555
27.593,0.029160872666198046
27.598,-0.776875046635269
27.601,-0.6860291664632254
27.605,0.5592726866166924
27.61,0.3626652460600459
27.613,0.6126907676550593
27.618,0.3830964903400478
27.623,-0.4505205518110138
